lemma	pos	form	sentence	source_corpus
saatana	NOUN	Saatanaa	Eikö Jumala ole antanut meille Shaitanaa( Iblisiä, Saatanaa)?	fi
poikaystävä	NOUN	poikaystävälleni	Menin sinne vain saadakseni jotain kerrottavaa poikaystävälleni, kun hän tulisi kotiin.	fi
poikaystävä	NOUN	poikaystävältäsi	Haluan, että tuot minulle jotakin poikaystävältäsi.	fi
täyttää	VERB	täyttämään	Joudun täyttämään kymmeniä papereita, jotta saisin hänelle sopivaa apua.	fi
täyttää	VERB	täytetty	Valkoinen talo on täytetty ihmisillä, jotka ovat lojaaleja ja saavat asioita aikaan.	fi
osoite	NOUN	osoitteesi	Minä sain sinun osoitteesi.	fi
osoite	NOUN	osoitteenne	Hän myös hankki minulle osoitteenne.	fi
tuli	NOUN	tulille	Ei auttanut muu kuin ruveta tulille.	fi
tuli	NOUN	tulensa	Hänen tulensa teki pyörteitä hänen ympärilleen, tanssi hänen kanssaan kuitenkaan purematta häntä.	fi
raja	NOUN	rajanne	He sanovat, että olisi pitänyt kokeilla, missä rajanne tulee vastaan.	fi
raja	NOUN	rajoilla	Siinä vaiheessa olisimme rajoilla.	fi
sankari	NOUN	sankareilta	Minä varastin sen sankareilta kauan sitten, ja siitä lähtien – ilmaista ruokaa!	fi
sankari	NOUN	sankaria	Älä koeta leikkiä sankaria.	fi
rakennus	NOUN	rakennuksesta	Sitten hän vetää minut ylös ja ohjaa ulos rakennuksesta ulkona odottavaan poliisiautoon.	fi
rakennus	NOUN	rakennukseensa	Kerrankin kävi niin, ettei Hornbeam pannut laiminlyöntiä pahakseen, niin tyytyväinen hän oli uuteen rakennukseensa.	fi
syyllinen	ADJ	syylliseksi	Olen … Tunnen itseni syylliseksi.	fi
syyllinen	ADJ	syyllisempi	Hän ei olisi voinut olla syyllisempi, vaikka olisi itse tarttunut murha-aseeseen.	fi
kato	NOUN	katoamme	Sitten katoamme kaikki kolme päivän askareisiin.	fi
kato	NOUN	katosi	Seu­raavana vuonna liikevaihdosta katosi kolman­nes.	fi
riski	NOUN	riskissä	Ukko on aika riskissä kunnossa.	fi
riski	NOUN	riskeiltä	On kuitenkin monia tapoja suojautua riskeiltä.	fi
valtava	ADJ	valtavilta	Hänen kasvonsa näyttivät läheltä katsottuna valtavilta ja alhaalta katsottuna hirvittävän rumilta.	fi
valtava	ADJ	valtavasta	Hän oli vähällä kompastua ja otti tukea eräästä valtavasta, humisevasta putkesta.	fi
nähnyt	VERB	nähneeni	Se oli eräänlaista kieltä, mutta en uskonut koskaan nähneeni mitään samanlaista edes Rackamoren kirjastossa.	fi
nähnyt	VERB	nähneensä	Pappi tulee häntä kieltämään, ja Jouko selittää nähneensä pahan silmän, joka ikkunasta katseli.	fi
sivu	NOUN	sivuille	Olin siirtynyt seuraaville sivuille, pikku pallomaailmamme liike-elämän ja kaupan pariin.	fi
sivu	NOUN	sivuilleen	Noituri katseli sivuilleen ja pysäytti hevosensa.	fi
kivi	NOUN	kiveltä	Pastori astui alas kiveltä ja kävi häneen kiinni pidätellen häntä käsiään riuhtomasta.	fi
kivi	NOUN	kiveni	Puoli tuntia myöhemmin palasin rikshaan huomattuani miehen silmistä, kuinka erityisen kallisarvoisia kiveni olivat.	fi
potku	NOUN	potkuille	Ovi antoi periksi potkuille.	fi
potku	NOUN	potkuihin	Tästä ei ollut pitkä matka potkuihin, sen majuri Remes kyllä hyvin tiesi.	fi
eversti	NOUN	everstiä	Sinä syytit siitä everstiä, jotta voisit huijata itsesi uskomaan, että omatuntosi oli edelleen tahraton.	fi
eversti	NOUN	everstin	Murgatroyd piteli hänen päätään molemmin käsin yrittäen estää sitä kalahtelemasta kantta vasten everstin nytkähdellessä.	fi
business	NOUN	bisnekselle	Pimeys oli hyväksi bisnekselle.	fi
business	NOUN	bisneksissä	Mitä salattavaa sedän bisneksissä on?	fi
korkea	ADJ	korkeista	Valo tulvii korkeista ikkunoista kuin kirkossa.	fi
korkea	ADJ	korkeilta	Tie kylästä teemestarin taloon ei tuntunut pitkältä eivätkä puiden varjot korkeilta.	fi
vakava	ADJ	vakavaksi	Asia alkaa käydä vakavaksi.	fi
vakava	ADJ	vakavina	Heitä oli tullut paikalle jo paljon – he seisoivat vakavina, peloissaan ja vaiti.	fi
maata	VERB	makaisit	Mitä siihen tulee, minua ei kiinnosta vaikka makaisit miesten kanssa.	fi
maata	VERB	makasitte	Ja oliko tämä ainoa kerta kun makasitte yhdessä, vai tuliko niitä useampia?	fi
tulos	NOUN	tulokseksi	Sain tulokseksi viisi päivää.	fi
tulos	NOUN	tulostaan	Mutta hänen tulostaan kerrottiin kohta kumma tarina.	fi
puuttua	VERB	puutu	Minulta ei puutu mitään.	fi
puuttua	VERB	puuttuivat	Sanat oli miehellä hyvät, mutta taiat puuttuivat.	fi
metsä	NOUN	metsissämme	Kuolleesta puusta riippuvaisia lajeja metsissämme on tuhansia.	fi
metsä	NOUN	metsäänsä	Sitten puueläimet saivat häipyä omaan metsäänsä.	fi
olettaa	VERB	olettanut	En ollut toiminut huolimattomasti tai olettanut jotain typerää.	fi
olettaa	VERB	olettaisi	Sitä paitsi, jos joku näkisikin minut, hän luultavasti olettaisi, että tein huoltotöitä.	fi
sielu	NOUN	sielullasi	Mitä minä sinun sielullasi tekisin?	fi
sielu	NOUN	sieluusi	Olet hyvä, aina sieluusi saakka.	fi
murhaaja	NOUN	murhaajamme	Ehkä meidän murhaajamme tietää, että me tiedämme sen?	fi
murhaaja	NOUN	murhaajat	Hyvä on, murhaajat, hän ajatteli.	fi
pistää	VERB	pistit	He tekivät virheen, josta pistit heidät maksamaan.	fi
pistää	VERB	pistäminen	Teen sen aina salaa Esalta, sillä pistäminen ahdistaa häntä.	fi
tri	NOUN	Trin	Lapset, nuoret ja vanhukset ovat Trin sydäntä lähellä.	fi
tri	NOUN	Trina	Isommasta possusta tuli Trina Terttu Tomera ja pienemmästä Saini Sinikka Suloinen.	fi
kohtalo	NOUN	kohtaloon	Ajatella, että on olemassa ihmisiä, jotka eivät usko kohtaloon.	fi
kohtalo	NOUN	kohtaloamme	Pitää luottaa siihen, että Jumala ohjaa kohtaloamme.	fi
meri	NOUN	merille	Minua ei ollut luotu merille, ja kaikki miehet enemmän tai vähemmän tiesivät sen.	fi
meri	NOUN	merta	Aluksen kapteeni katsoi merta.	fi
kortti	NOUN	korttini	Ilman heitä minun olisi pakko pelata korttini oikein.	fi
kortti	NOUN	kortit	Eikö teistäkin tunnu, että olisi jo aika lyödä kaikki kortit pöytään?	fi
hius	NOUN	hiuksilta	Se tuoksuu Lauran hiuksilta ja …	fi
hius	NOUN	hiuksiisi	Jos haluat, voit työntää kukan hiuksiisi.	fi
ohjelma	NOUN	ohjelmaasi	Eilen kun katselimme yhdessä ohjelmaasi, kysyin häneltä, mistä hän sai nimensä.	fi
ohjelma	NOUN	ohjelmaa	Katsokaa vaikka jotain ohjelmaa telkkarista, minä sanon.	fi
nopea	ADJ	nopeiksi	Hän ei halunnut miehen tietävän, kuinka nopeiksi hänen liikkeensä ja reaktionsa olivat muuttuneet.	fi
nopea	ADJ	nopeaa	Lataan taas X-sovelluksen, koska tietokoneen kautta en pääse tarpeeksi nopeasti seuraamaan nopeaa uutistilannetta.	fi
pimeä	ADJ	pimeällä	Sellaisia, joita pelottaa kuunnella pimeällä.	fi
pimeä	ADJ	pimeän	Valon ja pimeän raja on niin terävä, ettei sen yli näe mitään.	fi
huonosti	ADV	Huonommin	Huonommin se ei voisi enää mennä.	fi
treffit	NOUN	treffeilläsi	Hei, oliko sinulla hauskaa treffeilläsi?	fi
treffit	NOUN	treffeille	Haluaisin pyytää häntä treffeille, vaikka en tiedä hänestä juuri mitään.	fi
pommi	NOUN	pommille	Hän teki jotakin pommille ja asetti sen oveen.	fi
pommi	NOUN	pommilla	Sen tehtävä oli toimittaa transponderi sellaiseen paikkaan, jonne ainoastaan pommilla oli pääsy.	fi
pyhä	ADJ	pyhempi	Se on oikeastaan pyhä asia, pyhempi ja koskemattomampi kuin...	fi
pyhä	ADJ	Pyhää	Hän muistutti äitiään, Pyhää Sofiaa.	fi
kenkä	NOUN	kenkiesi	He tappavat sinut jo kenkiesi vuoksi.	fi
kenkä	NOUN	kenkiini	Hän nyökkää ja auttaa minut takaisin kenkiini.	fi
aikainen	ADJ	aikaisempi	Suvin menettäminen tuntuu pahemmalta kuin mikään aikaisempi ero.	fi
aikainen	ADJ	aikaisissa	Musiikki, palmut, valo ja varjot olivat kuin edellisen vuosisadan aikaisissa filmeissä.	fi
laatikko	NOUN	laatikoissa	Nyt pullaa piti kantaa jo isoissa laatikoissa.	fi
laatikko	NOUN	laatikkoonsa	Punaiset haalarit hän laittoi laatikkoonsa.	fi
asianajaja	NOUN	asianajajilleni	Antakaa paperit minulle, niin välitän ne asianajajilleni.	fi
asianajaja	NOUN	asianajajiensa	Hänen asianajajiensa olisi oltava läsnä.	fi
potilas	NOUN	potilaillesi	Mitä sinä oikein olet tehnyt potilaillesi?	fi
potilas	NOUN	potilaiden	Elävien potilaiden luo heitä ei pidä päästää.	fi
baari	NOUN	baariini	Näin unta, että tulit baariini etkä tuntenut minua.	fi
baari	NOUN	baarissasi	Etkö pidä juutalaisista baarissasi?	fi
vähempi	ADJ	vähempää	Mutta sen piti vaan saada puoli tynnöriä... ei sanonut ilkiävänsä vähempää selässään makasiiniin kantaa.	fi
vähempi	ADJ	vähemmästä	Väittää olevansa puolueeton – eikä puhu vähemmästä kuin diplomaattisesta koskemattomuudesta.	fi
voitto	NOUN	voitostani	Saatte vielä kuulla voitostani.	fi
voitto	NOUN	voitot	Sitten tulemme takaisin kotiin ja jaamme voitot isän kanssa.	fi
teko	NOUN	tekoani	Ne olivat minun tekoani.	fi
teko	NOUN	teoin	Joko sanoin tai teoin!	fi
yritys	NOUN	yrityksemme	Perustimme vaimoni kanssa yrityksemme kolme ja puoli vuotta sitten.	fi
yritys	NOUN	yrityksestä	Sinut itsesi kutsun kuninkaan käskynhaltijan nimessä vastaamaan murhasta, murhan yrityksestä ja velhoudesta.	fi
kääntää	VERB	kääntäisi	Ei mitään, mikä kääntäisi kenenkään onnen parempaan tai huonompaan suuntaan.	fi
kääntää	VERB	käännettäisiin	Entä jos onni kääntyisi, tai jos onni kerta kaikkiaan käännettäisiin?	fi
vaatia	VERB	vaadittu	Papereita ei tarkistettu, meiltä ei kysytty mitään, maksua ei vaadittu.	fi
vaatia	VERB	vaatinut	Jos tilanne olisi vaatinut, Aronson olisi ollut valmis lähtemään sairaalaan.	fi
tutkimus	NOUN	tutkimuksissamme	Me täällä olemme tulleet tutkimuksissamme siihen.	fi
tutkimus	NOUN	tutkimukset	Olemme yrittäneet lasta nyt kaksi vuotta, ja tutkimukset olisi pitänyt aloittaa jo vuosi sitten.	fi
ilmainen	ADJ	ilmaisessa	Enimmäkseen niistä kertyi vain sen verran, että sai itse olla ilmaisessa humalassa melkein jatkuvasti.	fi
ilmainen	ADJ	ilmaisista	Täällä ei ollut pulaa seurasta eikä ilmaisista juomista.	fi
ilo	NOUN	ilolla	Ainakin tiesimme nyt molemmat, että olimme yhä elossa, ja otin tiedon ilolla vastaan.	fi
ilo	NOUN	iloasi	En aio pilata iloasi.	fi
omistaa	VERB	omistettu	Yksi sivu on selvästikin omistettu lounasvalinnoille.	fi
omistaa	VERB	omistimme	Mutta mielessämme me edelleen omistimme kaiken, niin kuin naapureiden talot olisivat olleet orjien asumuksia.	fi
tekevä	VERB	tekevämme	He tekivät asioita, joita me emme pysty tekemään tai edes kuvittelemaan tekevämme.	fi
tekevä	VERB	tekevänsä	Kuningas vannoi tekevänsä näin.	fi
laiva	NOUN	laivani	Ja huomenna aamulla laivani lähtee takaisin.	fi
laiva	NOUN	laivalta	Olen lukenut kaikki mukanani tuomani kirjat, ja kaikki muut kirjat, joita löysin laivalta.	fi
lainata	VERB	lainasimme	Me lainasimme hänelle rahaa, jotta hän voisi pelata.	fi
lainata	VERB	lainaamme	Me lainaamme ihmisille rahaa.	fi
tuleva	ADJ	tulevaa	Olisi joskus mukava olla vaikka viisi minuuttia miettimättä mennyttä tai tulevaa, Sami sanoo.	fi
tuleva	ADJ	tulevalla	Ei ollut hänessä sitä vakavuutta, joka olisi tietäjäksi tulevalla olla pitänyt.	fi
vastaus	NOUN	vastaustaan	Minun ei tarvinnut odottaa hänen vastaustaan pitkään.	fi
vastaus	NOUN	vastauksesi	Haluaisin … haluaisin nimittäin kovasti kuulla vastauksesi.	fi
pudota	VERB	putoavani	En oikeastaan tuntenut putoavani pimeyden läpi, olin yhtä sen kanssa.	fi
pudota	VERB	pudottaneen	Tyynyn hän näkyi pudottaneen lattialle sängyn viereen.	fi
juna	NOUN	junasi	Tuntuuko, että juuri sinun junasi on aina myöhässä?	fi
juna	NOUN	junamme	Meidän junamme matkalla pohjoiseen.	fi
lounas	NOUN	lounastamme	Ja lounastamme huomenna ulkona.	fi
lounas	NOUN	lounaita	Siis se sama sovellus, jolla Suomessa noin miljoona ihmistä maksaa lounaita ja kuntoiluaan.	fi
hylätä	VERB	hylkään	Minä siis hylkään sen.	fi
hylätä	VERB	hylkäsin	Kaiken muun hylkäsin täydellisesti.	fi
hengittää	VERB	hengitetään	Mä oon unohtanut miten hengitetään.	fi
hengittää	VERB	hengittäisi	Petri näyttää siltä kuin ei juuri hengittäisi.	fi
perse	NOUN	perseeltä	Anteeksi ilmaisu, mutta hän kuulostaa aivan perseeltä.	fi
perse	NOUN	perseelläni	Suurimman osan tätä päivää olen istunut perseelläni ja vain odotellut ja jutustellut.	fi
kiinnostaa	VERB	kiinnostanee	Sinua kiinnostanee se, että kumpikin on vedonnut Yenneferin karkottamiseksi kaupungista.	fi
pankki	NOUN	pankkiisi	Palaa takaisin pankkiisi laskemaan rahojasi!	fi
pankki	NOUN	pankkiinsa	Hän oli pitkään pyydellyt minua töihin pankkiinsa, ja nyt päätin vihdoin suostua.	fi
veto	NOUN	vetoaan	Ehkä olin vain liian väsynyt vastustamaan hänen vetoaan.	fi
veto	NOUN	vetonsa	Hän on vedonvälittäjä ja hoitaa itse kaikki omat vetonsa.	fi
käyttäytyä	VERB	käyttäytyneensä	Siitä huolimatta hän pelkäsi käyttäytyneensä kuin huora.	fi
käyttäytyä	VERB	käyttäytyisin	Sitä paitsi en aivan tiennyt, miten käyttäytyisin heidän lähellään.	fi
kansa	NOUN	kansallenne	Menkää kertomaan se kansallenne.	fi
kansa	NOUN	kansalla	Lähes joka kansalla on oma virstansa, joten ei ole vaikea erehtyä.	fi
planeetta	NOUN	planeetallasi	Sitä tapahtuu juuri tällä hetkellä sinun planeetallasi.	fi
planeetta	NOUN	planeetalleni	En pääse muuten planeetalleni.	fi
onnettomuus	NOUN	onnettomuuksia	Sen jälkeen onnettomuuksia ei enää sattunut.	fi
onnettomuus	NOUN	onnettomuudestaan	Ehkä hän jopa luuli, että tämä iloitsi hänen onnettomuudestaan.	fi
kokea	VERB	kokemaan	Pimeää pääsee kaupungissa kokemaan niin harvoin.	fi
kokea	VERB	koemme	Aluksi ajattelen, että tunnelma on erikoinen siihen nähden mitä olemme kokeneet, mitä koemme.	fi
luoti	NOUN	luotisi	Säästä kuitenkin luotisi vihollista varten.	fi
luoti	NOUN	luotini	Duffy ehdotti, että poliisin pitäisi vain kompuroida luotini reitille muka sattumalta.	fi
olut	NOUN	oluensa	Hän joi oluensa loppuun ja nyökkäsi kyypparinaiselle, jotta tämä toisi vielä yhden.	fi
olut	NOUN	oluen	Kun tytöt nukahtavat, teen keittiössä kinkkuvoileivän ja avaan oluen.	fi
suostua	VERB	suostuivat	Se oli Panun neuvo, ja kaikki siihen suostuivat.	fi
suostua	VERB	suostunut	On kuitenkin vaikea olla syyttämättä Sallaa, sillä hän ei suostunut menemään ajoissa hoitoon.	fi
paljastaa	VERB	paljastivat	Kaikki, joita hän puhutteli tai joiden ohitse hän kulki, paljastivat päänsä hänen edessään.	fi
paljastaa	VERB	paljastamaan	Missä vain heidän liikkuvan kuulette, menkää sinne heidän tekojansa tutkimaan ja paljastamaan.	fi
turvallinen	ADJ	turvallisessa	Sillä keinoja on helppo arvostella, mutta samalla tekee mieli saada elää turvallisessa maailmassa.	fi
turvallinen	ADJ	turvallisiksi	Asukkaat pitivät heistä, kokivat heidät turvallisiksi, tunsivat että heistä pidettiin huolta.	fi
rukoilla	VERB	rukoilin	Hän piti minusta kiinni, vaikka rukoilin häntä lopettamaan.	fi
rukoilla	VERB	rukoilee	Pariskunta myös rukoilee yhdessä ennen pelejä.	fi
surullinen	ADJ	surullisempi	Hän on surullisempi kuin millaisena olen koskaan nähnyt hänet, kun hän kävelee ovelle.	fi
surullinen	ADJ	surulliselle	Kun luen Atlasista, se saa minut surulliselle päälle.	fi
huijata	VERB	huijasin	Totta, minä huijasin sinua.	fi
huijata	VERB	huijasit	Kerran jo huijasit minua, toista kertaa ei tule.	fi
myöhäinen	ADJ	myöhäistä	Ei olisi pitänyt reagoida niin nopeasti, mutta nyt on myöhäistä katua.	fi
myöhäinen	ADJ	myöhäiseksi	Joskus Mo heitti hänet sänkyyn kuin säkillisen pähkinöitä, kun kävi liian myöhäiseksi.	fi
ranta	NOUN	rannoiltaan	Juuri sellaisena päivänä, mätäkuussa, voi sattua että veneet lähtevät yksinään pois rannoiltaan.	fi
ranta	NOUN	rannoilla	Samassa kun päivä pimeni, syttyi tulia taloissa, rannoilla ja metsissä.	fi
arvostaa	VERB	arvostettaisiin	Sanon hänen kanssaan, jotta minua arvostettaisiin enemmän.	fi
arvostaa	VERB	arvostanut	Se ei johtunut siitä, etten olisi arvostanut ihmisiä.	fi
pula	NOUN	pulassa	Olen pulassa, jos tämä kirjoitus on paras neuvo.	fi
pula	NOUN	pulista	Tikkakisa oli taas täydessä vauhdissa, ja baaritiskillä notkuva miesjoukko oli alkanut pulista lottonumeroista.	fi
seinä	NOUN	seinälleni	Voisin piirtää kuvan taistelusta ja ripustaa sen seinälleni.	fi
seinä	NOUN	seinällesi	Pienet hyönteiset ovat puutarhurin parhaita ystäviä, ja parhaat ystävät haluat tietenkin seinällesi koko vuodeksi.	fi
varoittaa	VERB	varoittamassa	Olin sittenkin oikeassa, kävin varoittamassa häntä … Mutta mitä hyötyä siitä oli?	fi
varoittaa	VERB	varoittava	Olen tosin edelleen sitä mieltä, että meidän pitäisi antaa varoittava esimerkki.	fi
rikas	ADJ	rikkaassa	Ehkä Agnes saisi kokoon jonkin pennyn kyökkipiikana jossakin rikkaassa talossa Winchesterissä.	fi
rikas	ADJ	rikkaita	Verotulojen lisäksi työ palvelee lähinnä yritysten osakkeenomistajia, lisää turhaa tuotantoa ja rikastuttaa jo rikkaita.	fi
